index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788784388.585760,1788784388.381060,normal_load,1,,0.10934372390006503,-0.00257,-0.0017,-0.02229,-2e-05,0.00032,-6e-05,0.00224,0.00227,-0.01347,-0.00014,0.00015,-4e-05,-0.00122,-0.00311,-0.02225,11,37.8836,362.8582,39.9775,178.1674,0.2594,-123.069,0.0086,27.6659,-0.0439
2,000002.png,False,1788784389.205868,1788784389.001168,normal_load,1,,0.10702711273523846,-0.00166,-0.00272,-0.01809,-4e-05,0.0003,-0.0002,0.00332,0.00138,-0.00898,-0.00015,0.00013,-0.00018,5e-05,-0.00347,-0.01804,11,37.8848,362.8528,39.9379,178.1662,0.2604,-123.0692,0.0071,27.6262,-0.0042
3,000003.png,False,1788784390.237975,1788784390.033275,normal_load,1,,0.18315462751685913,-0.00058,0.0022,-0.09668,-4e-05,0.00036,0.00032,0.00467,0.00653,-0.08706,-0.00017,0.00018,0.00034,-0.00093,7e-05,-0.09671,10,37.8885,362.8578,39.8857,178.1665,0.2601,-123.0701,0.0082,27.5741,0.0479
4,000004.png,False,1788784391.062025,1788784390.857325,normal_load,1,,0.1846373617113926,0.00048,0.00361,-0.08571,-0.00011,0.00031,8e-05,0.00596,0.00812,-0.07569,-0.00024,0.00013,0.0001,-0.00079,0.00199,-0.08576,10,37.887,362.8657,39.8395,178.1596,0.2675,-123.0728,0.0028,27.528,0.094
5,000005.png,False,1788784391.473994,1788784391.269295,normal_load,1,,0.227436081711096,-0.00157,0.00459,-0.13218,-9e-05,0.0004,0.0002,0.00401,0.00919,-0.12196,-0.00022,0.00021,0.00022,-0.00274,0.00107,-0.13224,10,37.8877,362.8568,39.7751,178.1607,0.2662,-123.0725,0.008,27.4635,0.1585
6,000006.png,False,1788784392.302042,1788784392.097342,normal_load,1,,0.2664816234463757,-0.00056,0.00817,-0.16257,-0.00025,0.00034,3e-05,0.00524,0.01296,-0.15194,-0.00039,0.00014,6e-05,-0.00344,0.0042,-0.16269,10,37.8865,362.8651,39.6858,178.1588,0.2679,-123.0734,0.0056,27.3743,0.2477
7,000007.png,False,1788784393.334017,1788784393.129317,normal_load,1,,0.29382653514764456,-0.00139,0.00497,-0.2062,-0.00016,0.00028,0.00017,0.00469,0.00998,-0.19507,-0.00031,7e-05,0.00019,-0.00226,0.00031,-0.20625,10,37.8875,362.8567,39.643,178.1578,0.269,-123.0738,0.0071,27.3314,0.2906
8,000008.png,False,1788784393.538037,1788784393.333337,normal_load,1,,0.34332367718917284,-0.00408,-0.00038,-0.23527,4e-05,0.00021,0.00011,0.00205,0.00467,-0.22404,-0.0001,0.0,0.00013,-0.00171,-0.00614,-0.23522,10,37.8909,362.8442,39.5769,178.1615,0.2656,-123.0743,0.0042,27.2651,0.3569
9,000009.png,False,1788784393.746125,1788784393.541425,normal_load,1,,0.34332367718917284,-0.00256,0.00349,-0.24925,-1e-05,0.00026,0.00013,0.00362,0.00859,-0.23792,-0.00015,5e-05,0.00015,-0.00224,-0.00225,-0.24927,11,37.8884,362.8478,39.5827,178.1604,0.2662,-123.0741,0.0027,27.271,0.351
10,000010.png,False,1788784394.778098,1788784394.573398,normal_load,1,,0.3727640195819504,-0.00145,0.00604,-0.26727,-0.00011,0.00032,3e-05,0.00501,0.01137,-0.25543,-0.00027,0.0001,6e-05,-0.00242,0.00023,-0.26733,10,37.8872,362.8578,39.5423,178.1585,0.2685,-123.0747,0.0076,27.2307,0.3913
