t,at,where,Fx,Fy,Fz,Tx,Ty,Tz
1788784370.494645,2026-09-07T21:32:50.494636,tare,0.0,0.0,0.0,0.0,0.0,0.0
1788784660.699073,2026-09-07T21:37:40.699062,between normal and shear blocks,-0.0772,-0.06365,-0.14141,0.00182,0.00263,-0.00032
1788785221.136471,2026-09-07T21:47:01.136459,end of collect,-0.12199,-0.13458,-0.24517,0.00368,0.00219,-0.00203
