index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788886472.493426,1788886472.433426,normal_load,1,,2.0,-0.00426,0.00108,0.0154,-2e-05,0.0001,-0.00014,-0.0029,0.00165,0.01569,-6e-05,7e-05,-0.00014,-0.00433,-0.00095,0.01539,3,37.8995,362.8674,38.2108,-179.687,0.7681,-99.4892,0.0007,25.8996,-0.023
2,000002.png,False,1788886473.077524,1788886473.017524,normal_load,1,,2.0,-0.00641,0.00372,0.01363,0.00016,0.00019,-0.00021,-0.00489,0.00435,0.01396,0.00011,0.00015,-0.00021,-0.00751,0.00024,0.01358,3,37.9167,362.8276,38.1765,-179.6866,0.7676,-99.4907,0.0033,25.8645,0.012
3,000003.png,False,1788886473.465558,1788886473.405558,normal_load,1,,2.0,-0.00319,0.01331,-0.02362,-0.00015,0.0003,-6e-05,-0.00156,0.01399,-0.02327,-0.0002,0.00026,-5e-05,-0.00925,0.00956,-0.02384,3,37.9232,362.8069,38.0504,-179.6849,0.7629,-99.4911,0.0007,25.738,0.1385
4,000004.png,False,1788886473.661452,1788886473.601452,normal_load,1,,2.0,-0.00165,0.01648,-0.27161,-0.00026,0.00013,7e-05,3e-05,0.01718,-0.27124,-0.00031,9e-05,7e-05,-0.00778,0.00909,-0.27185,3,37.9241,362.8016,37.8693,-179.6841,0.76,-99.4911,0.0061,25.5569,0.3196
5,000005.png,False,1788886473.857547,1788886473.797547,normal_load,1,,2.0,0.00239,0.02905,-0.24534,-0.00065,0.00035,-0.00012,0.00413,0.02977,-0.24497,-0.00069,0.00031,-0.00011,-0.01074,0.02243,-0.24581,3,37.9234,362.8142,37.8866,-179.6854,0.7636,-99.4913,0.009,25.5743,0.3022
6,000006.png,False,1788886474.053473,1788886473.993474,normal_load,1,,2.0,0.01669,0.0503,-0.7813,-0.00071,0.00052,1e-05,0.01848,0.05105,-0.78092,-0.00076,0.00048,1e-05,-0.00526,0.03939,-0.78209,3,37.921,362.8239,37.7209,-179.6856,0.7642,-99.4913,0.0026,25.4088,0.4677
7,000007.png,False,1788886474.249480,1788886474.189480,normal_load,1,,2.0,0.01986,0.05776,-0.71089,-0.00099,0.00056,-4e-05,0.0217,0.05853,-0.71049,-0.00104,0.00052,-4e-05,-0.00673,0.04856,-0.71182,3,37.9209,362.8256,37.7344,-179.6864,0.767,-99.4913,0.0075,25.4224,0.4541
8,000008.png,False,1788886474.637491,1788886474.577491,normal_load,1,,2.0,0.02759,0.07301,-1.09109,-0.00122,0.00053,0.00013,0.02954,0.07382,-1.09067,-0.00127,0.00049,0.00013,-0.00501,0.05954,-1.09225,3,37.918,362.8335,37.6418,-179.6872,0.7685,-99.4913,0.0015,25.33,0.5465
9,000009.png,False,1788886474.833498,1788886474.773499,normal_load,1,,2.0,0.02507,0.03957,-1.39081,-0.00041,0.00028,-0.00018,0.02708,0.0404,-1.39037,-0.00046,0.00024,-0.00017,0.01159,0.02452,-1.39133,3,37.9229,362.8152,37.5809,-179.6871,0.7683,-99.4918,0.0072,25.2687,0.6078
10,000010.png,False,1788886475.029578,1788886474.969579,normal_load,1,,2.0,0.01331,0.00064,-1.5281,0.00073,-4e-05,4e-05,0.01537,0.0015,-1.52765,0.00067,-9e-05,4e-05,0.02181,-0.01727,-1.5279,3,37.9271,362.7956,37.555,-179.6857,0.7645,-99.4915,0.0069,25.2425,0.634
