step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.11368220621987746,0.1,0.027763576326341875,6.4745988845825195,nan,22552,84.7261739559674,14.52243423461914,22527,84.679199370697,-14.523310661315918,0,0.0
2,0.17243760898227123,0.2,0.040533333994608255,6.593496799468994,nan,29103,96.24849410565788,15.30331039428711,28573,95.3680679154687,-15.286616325378418,0,0.0
3,0.3312155447163434,0.30000000000000004,0.1720294392263156,6.874581336975098,2.513492174580526,39298,111.84338115083345,17.135713577270508,34937,105.45516816924193,-16.924358367919922,516,12.815923738491737
4,0.3407297517372463,0.4,0.17847296605550866,7.049583911895752,2.7778163643926406,46999,122.31208583272537,17.69287109375,29029,96.126051026916,-18.292810440063477,1639,22.840969844891283
5,0.5108607291273017,0.5,0.34725140714085967,7.451266765594482,2.8696571366284576,63243,141.88330462715294,18.41803741455078,39531,112.17445391323031,-18.58883285522461,4435,37.572654221190064
6,0.5080528966931332,0.6,0.3310296320113508,7.873487949371338,3.5876216229689004,76420,155.96551382329775,19.114675521850586,47737,123.26864579752475,-18.80577850341797,7147,47.69654868599564
7,0.7006202538268163,0.7,0.6142946623925581,8.566580772399902,3.209953144876458,100153,178.5488449443602,19.845924377441406,63096,141.7183141963397,-18.664127349853516,15286,69.75446165088958
8,0.6951911174695482,0.7999999999999999,0.631033765741219,8.89546012878418,2.9816135933819963,108119,185.5137369153704,20.210865020751953,69490,148.72576774356088,-18.55754852294922,18731,77.21568803105095
9,0.8713239740325562,0.8999999999999999,0.9507449542724971,9.483122825622559,2.3262481409974445,124598,199.15013230908974,20.806325912475586,77759,157.32596238308977,-18.52715301513672,24955,89.12588406134604
10,0.8658619845237894,0.9999999999999999,0.9422523093272673,9.830564498901367,2.3899922762601262,134857,207.1866702302237,21.110322952270508,83931,163.45050338647397,-18.412044525146484,28810,95.76276844867743
11,1.0483819083077286,1.0999999999999999,1.3310471858644064,10.613653182983398,2.472267490340018,151370,219.50527891520147,21.8986759185791,89515,168.80020575148012,-18.285179138183594,36090,107.18117275143526
12,1.0370277373297192,1.2,1.3379843020289257,10.899331092834473,2.369577827239524,154926,222.06863224442563,22.346342086791992,92273,171.38088612163529,-18.248748779296875,39476,112.09639185536402
13,1.2507457843550647,1.3,1.926487840726304,11.631993293762207,1.483045500636861,171126,233.39044021357722,23.04060173034668,96016,174.82231560021978,-18.122434616088867,47089,122.42913962986312
14,1.2549040742568174,1.4000000000000001,1.9516176168195103,12.095560073852539,1.6266028898459304,180814,239.90598942176482,23.441633224487305,101079,179.37236405191123,-18.064762115478516,52237,128.94787134568244
15,1.429791411931717,1.5000000000000002,2.538511871734488,12.709563255310059,1.433340216044206,192011,247.22257088711748,24.069381713867188,103462,181.47445397175701,-17.966388702392578,59361,137.4597874061938
16,1.4442901670631016,1.6000000000000003,2.631434664402934,13.182221412658691,1.402065104534386,198101,251.11253804399158,24.632869720458984,102686,180.7926131584715,-18.042278289794922,64610,143.40851350716497
17,1.6226229406822164,1.7000000000000004,3.283117206940531,13.776453971862793,1.2407688906873329,209463,258.2133685340775,25.19038200378418,104850,182.68768860098498,-18.130870819091797,70496,149.79844370490807
18,1.6327109101674857,1.8000000000000005,3.364131099392421,14.172675132751465,1.1827862059772787,216050,262.2419701535358,25.551284790039062,82578,162.12770824657045,-17.686525344848633,74867,154.3726214356738
19,1.8132615865110964,1.9000000000000006,4.205538943873549,14.850378036499023,1.0175946867686576,226858,268.7213131850215,26.130613327026367,107987,185.4004576028037,-18.1856689453125,82730,162.27685258219978
20,1.8274999048694909,2.0000000000000004,4.312863488371642,15.095625877380371,0.908988718845173,233078,272.380307019332,26.2470760345459,86350,165.78919950337635,-17.76614761352539,85652,165.11777121622626
21,2.0263711604680985,2.1000000000000005,5.355293346489037,15.73119831085205,0.7031023977708012,244096,278.74391469217505,26.739364624023438,87018,166.42923323725643,-17.885032653808594,93439,172.4603068973473
22,2.0166777732840657,2.2000000000000006,5.346406651097323,15.974263191223145,0.7278539630086219,247089,280.4476269595923,26.949594497680664,86734,166.15742435493186,-17.905677795410156,96536,175.29507458179884
