sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_hard_3mm_r2,14,2026-09-03T16:22:22.781391,0014.png,N1.40,0.05056,-0.0,-1.54648,-0.000603,0.000668,-0.000346,0.05452,0.00049,-1.54635,1.54731,38.0746,363.121,39.0907,0.7629,0.9527,0.432,0.39,0.0327,0.095
9DTact_hard_3mm_r2,15,2026-09-03T16:22:24.080863,0015.png,N1.50,0.04993,-0.00283,-1.59679,-0.000568,0.000663,-0.000154,0.05573,-0.00308,-1.5966,1.59757,38.0758,363.1218,39.0743,0.7793,0.9691,0.415,0.356,0.0313,0.095
9DTact_hard_3mm_r2,16,2026-09-03T16:22:26.674532,0016.png,N1.60,0.05369,-0.01136,-1.67587,-0.000202,0.000763,-0.000102,0.0638,-0.00986,-1.67553,1.67677,38.08,363.1139,39.0404,0.8134,1.0031,0.455,0.12,0.0327,0.095
9DTact_hard_3mm_r2,17,2026-09-03T16:22:28.779400,0017.png,N1.70,0.06193,-0.00281,-1.81941,-0.000555,0.000814,-0.000283,0.06766,-0.00064,-1.81921,1.82047,38.0777,363.1236,38.9707,0.8828,1.0726,0.447,0.305,0.0341,0.095
9DTact_hard_3mm_r2,18,2026-09-03T16:22:30.692181,0018.png,N1.80,0.06081,-0.01539,-1.90881,-6.2e-05,0.000885,-0.000335,0.0736,-0.01352,-1.90837,1.90984,38.0865,363.1079,38.9309,0.923,1.1128,0.464,0.033,0.0328,0.095
9DTact_hard_3mm_r2,19,2026-09-03T16:22:33.393148,0019.png,N1.90,0.06111,-0.02091,-2.03854,0.0002,0.000976,8.3e-05,0.07752,-0.02023,-2.03799,2.03957,38.0891,363.1084,38.8982,0.9557,1.1455,0.479,-0.098,0.0317,0.095
9DTact_hard_3mm_r2,20,2026-09-03T16:22:34.677310,0020.png,N2.00,0.06385,-0.02282,-2.14467,0.00017,0.001153,-0.000128,0.08158,-0.02221,-2.14407,2.14574,38.0925,363.1048,38.8604,0.9936,1.1833,0.538,-0.079,0.0316,0.095
9DTact_hard_3mm_r2,21,2026-09-03T16:22:36.574802,0021.png,N2.10,0.06681,-0.03117,-2.20967,0.000548,0.001234,-6.7e-05,0.08876,-0.02901,-2.20892,2.2109,38.0967,363.0964,38.822,1.0321,1.2219,0.558,-0.248,0.0333,0.095
9DTact_hard_3mm_r2,22,2026-09-03T16:22:38.472332,0022.png,N2.20,0.07481,-0.01977,-2.30594,0.000156,0.001342,0.000135,0.09066,-0.01668,-2.3054,2.30724,38.0954,363.1108,38.7987,1.0551,1.2449,0.582,-0.068,0.0335,0.095
9DTact_hard_3mm_r2,23,2026-09-03T16:22:39.682882,0023.png,N2.30,0.07256,-0.02921,-2.4594,0.000456,0.001475,-3.3e-05,0.0945,-0.02844,-2.45866,2.46064,38.0982,363.0957,38.7355,1.1186,1.3084,0.6,-0.185,0.0318,0.095
9DTact_hard_3mm_r2,24,2026-09-03T16:22:42.296807,0024.png,N2.40,0.08013,-0.01509,-2.48096,0.000131,0.001595,-0.000242,0.09415,-0.01277,-2.48048,2.4823,38.0973,363.1079,38.7154,1.1385,1.3283,0.643,-0.053,0.0328,0.095
9DTact_hard_3mm_r2,25,2026-09-03T16:22:43.589546,0025.png,N2.50,0.08106,-0.01522,-2.64496,0.00018,0.00173,-6.7e-05,0.09616,-0.01505,-2.64445,2.64624,38.0996,363.1026,38.6628,1.1912,1.381,0.654,-0.068,0.0312,0.095
9DTact_hard_3mm_r2,26,2026-09-03T16:22:45.501125,0026.png,N2.60,0.09069,-0.0221,-2.72649,0.000449,0.001924,8.3e-05,0.1085,-0.0175,-2.72587,2.72808,38.105,363.1029,38.6432,1.2108,1.4006,0.706,-0.165,0.0342,0.095
9DTact_hard_3mm_r2,27,2026-09-03T16:22:46.773008,0027.png,N2.70,0.09672,-0.01619,-2.83155,0.00039,0.002146,7.4e-05,0.1115,-0.01105,-2.83103,2.83325,38.1058,363.1104,38.6038,1.2501,1.4398,0.758,-0.138,0.0346,0.095
9DTact_hard_3mm_r2,28,2026-09-03T16:22:48.875685,0028.png,N2.80,0.10035,-0.02498,-2.90116,0.000493,0.002156,3.1e-05,0.11952,-0.01797,-2.90048,2.903,38.1114,363.1049,38.571,1.2831,1.4728,0.743,-0.17,0.0356,0.095
9DTact_hard_3mm_r2,29,2026-09-03T16:22:51.580595,0029.png,N2.90,0.10132,-0.03416,-3.02797,0.000957,0.002302,5e-06,0.12583,-0.02746,-3.02712,3.02986,38.1149,363.1004,38.5256,1.3285,1.5182,0.76,-0.316,0.0353,0.095
9DTact_hard_3mm_r2,30,2026-09-03T16:22:53.579047,0030.png,N3.00,0.11094,-0.01547,-3.13331,0.00054,0.002621,0.000154,0.12555,-0.00816,-3.13279,3.13531,38.1146,363.1095,38.4984,1.3556,1.5454,0.837,-0.172,0.0357,0.095
9DTact_hard_3mm_r2,31,2026-09-03T16:22:57.674723,0031.png,N3.10,0.12834,-0.02866,-3.18982,0.000739,0.003071,0.000129,0.1476,-0.01179,-3.1891,3.19253,38.1287,363.1065,38.4679,1.3861,1.5759,0.963,-0.232,0.0412,0.095
9DTact_hard_3mm_r2,32,2026-09-03T16:22:58.876923,0032.png,N3.20,0.1333,-0.02126,-3.32062,0.000737,0.003207,0.000356,0.14911,-0.005,-3.32001,3.32336,38.129,363.112,38.4384,1.4156,1.6054,0.966,-0.222,0.0406,0.095
9DTact_hard_3mm_r2,33,2026-09-03T16:23:00.780903,0033.png,N3.30,0.13178,-0.03205,-3.4471,0.001085,0.003254,0.000144,0.15406,-0.01714,-3.44628,3.44976,38.1302,363.1057,38.3819,1.4722,1.6619,0.944,-0.315,0.0393,0.095
9DTact_hard_3mm_r2,34,2026-09-03T16:23:02.673407,0034.png,N3.40,0.14105,-0.0255,-3.50425,0.001015,0.003541,0.000259,0.15922,-0.00774,-3.50355,3.50718,38.1333,363.1107,38.367,1.487,1.6768,1.01,-0.29,0.0409,0.095
9DTact_hard_3mm_r2,35,2026-09-03T16:23:03.979950,0035.png,N3.50,0.15094,-0.01745,-3.64782,0.000858,0.00382,0.000254,0.16476,0.00187,-3.64726,3.65098,38.1349,363.1143,38.3242,1.5298,1.7195,1.047,-0.235,0.0416,0.095
9DTact_hard_3mm_r2,36,2026-09-03T16:23:05.181590,0036.png,N3.60,0.14087,-0.05446,-3.73902,0.001578,0.003473,0.00038,0.17515,-0.03667,-3.73779,3.74207,38.1397,363.1027,38.2904,1.5638,1.7535,0.929,-0.422,0.0404,0.095
9DTact_hard_3mm_r2,37,2026-09-03T16:23:06.376511,0037.png,N3.70,0.15334,-0.03052,-3.81767,0.001126,0.003722,0.000216,0.17455,-0.01097,-3.81687,3.82087,38.1409,363.1062,38.2611,1.593,1.7828,0.975,-0.295,0.0409,0.095
9DTact_hard_3mm_r2,38,2026-09-03T16:23:07.578442,0038.png,N3.80,0.15409,-0.02458,-3.91446,0.001054,0.003892,0.000193,0.1729,-0.007,-3.91374,3.91757,38.1391,363.1134,38.2288,1.6252,1.815,0.994,-0.269,0.0398,0.095
9DTact_hard_3mm_r2,39,2026-09-03T16:23:08.872249,0039.png,N3.90,0.16194,-0.02213,-4.00621,0.000949,0.004176,3.5e-05,0.17911,-0.00242,-4.00554,4.00955,38.1419,363.1128,38.1906,1.6635,1.8532,1.042,-0.237,0.0408,0.095
9DTact_hard_3mm_r2,40,2026-09-03T16:23:10.078245,0040.png,N4.00,0.16875,-0.02641,-4.13135,0.001153,0.004351,5.1e-05,0.18801,-0.00473,-4.1306,4.13488,38.1434,363.1148,38.1489,1.7051,1.8949,1.053,-0.279,0.0413,0.095
9DTact_hard_3mm_r2,41,2026-09-03T16:23:11.274415,0041.png,N4.10,0.18051,-0.0148,-4.20161,0.000807,0.004558,3.4e-05,0.19288,0.01007,-4.20107,4.20551,38.1453,363.1162,38.129,1.725,1.9148,1.085,-0.192,0.0431,0.095
9DTact_hard_3mm_r2,42,2026-09-03T16:23:13.891083,0042.png,N4.20,0.17753,-0.03385,-4.29949,0.001454,0.004605,-2e-06,0.2005,-0.00948,-4.29861,4.30329,38.1505,363.1099,38.087,1.7671,1.9569,1.071,-0.338,0.042,0.095
9DTact_hard_3mm_r2,43,2026-09-03T16:23:15.780050,0043.png,N4.30,0.18297,-0.02666,-4.43313,0.001437,0.004807,0.000163,0.20254,-0.00268,-4.43235,4.43698,38.149,363.1183,38.0566,1.7974,1.9871,1.084,-0.324,0.0417,0.095
9DTact_hard_3mm_r2,44,2026-09-03T16:23:19.775088,0044.png,N4.40,0.20664,-0.01591,-4.54212,0.001163,0.005517,0.000151,0.21843,0.01671,-4.54157,4.54685,38.1582,363.1201,38.0132,1.8408,2.0306,1.215,-0.256,0.0456,0.095
9DTact_hard_3mm_r2,45,2026-09-03T16:23:20.973402,0045.png,N4.50,0.21497,-0.00944,-4.65882,0.000979,0.005738,0.000273,0.22323,0.02461,-4.65837,4.66378,38.1587,363.1248,37.9828,1.8711,2.0609,1.232,-0.21,0.0461,0.095
9DTact_hard_3mm_r2,46,2026-09-03T16:23:22.071834,0046.png,N4.60,0.22034,-0.00919,-4.71263,0.001056,0.005877,0.000161,0.22812,0.02665,-4.71219,4.71779,38.1608,363.1231,37.9673,1.8867,2.0765,1.247,-0.224,0.0467,0.095
9DTact_hard_3mm_r2,47,2026-09-03T16:23:23.278726,0047.png,N4.70,0.21944,-0.00843,-4.82699,0.000982,0.005819,0.000245,0.22776,0.02502,-4.82654,4.83198,38.1615,363.127,37.9306,1.9233,2.113,1.205,-0.203,0.0454,0.095
9DTact_hard_3mm_r2,48,2026-09-03T16:23:25.881146,0048.png,N4.80,0.22866,-0.02727,-4.89367,0.001331,0.006002,8.8e-05,0.24562,0.01224,-4.89291,4.89909,38.1678,363.1223,37.899,1.955,2.1448,1.226,-0.272,0.047,0.095
9DTact_hard_3mm_r2,49,2026-09-03T16:23:33.292878,0049.png,N4.90,0.25072,-0.03895,-4.9078,0.001886,0.006848,0.000233,0.27067,0.01292,-4.90688,4.91435,38.1822,363.1219,37.8962,1.9579,2.1477,1.395,-0.384,0.0516,0.095
