approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.36293864619727856,0.009795947564217047,-0.008992557515651357,0,28.378297560566672,0.4,False
1,0.7359998490299589,0.029194442847501854,0.010964563337094547,0,28.378297560566672,0.4,False
1,1.1065165754549326,0.24588821301716432,0.22824845157202844,32267,28.378297560566672,0.4,False
1,1.096544508539072,0.22018148847005173,0.20295975445541217,43847,28.378297560566672,0.02,True
1,1.129623516503269,0.24309187394686846,0.22626390575184416,49156,28.378297560566672,0.02,True
1,1.1961819767019897,0.2951570886762601,0.2788567206851553,65820,28.378297560566672,0.02,True
1,1.1824896082791057,0.29143709014553637,0.2755607212491327,62234,28.378297560566672,0.02,True
1,1.188582631844863,0.2818534302982232,0.2664717994860638,62395,28.378297560566672,0.02,True
1,1.2030815330490547,0.2929634462079615,0.2780165485920634,65033,28.378297560566672,0.02,True
1,1.2147772277337836,0.3166685237596732,0.30223160376717145,68113,28.378297560566672,0.02,True
1,1.247933861179792,0.36295917143211465,0.3491998298832783,71583,28.378297560566672,0.02,True
1,1.2718310285192622,0.3619356933778748,0.3487807184090457,75930,28.378297560566672,0.02,True
1,1.2685838513548582,0.3616710527400148,0.34902603872995713,79230,28.378297560566672,0.02,True
1,1.2850542605689732,0.3538337352306451,0.3416181238199357,81221,28.378297560566672,0.02,True
1,1.302980374349616,0.3849338091332811,0.373168477712008,85953,28.378297560566672,0.02,True
